month,division,line,day_type,num_sched_trains,num_actual_trains,service_delivered
2021-12,A DIVISION,2,1,2310,2142,0.927272727
2021-12,A DIVISION,2,2,1254,1024,0.816586922
2021-12,A DIVISION,3,1,1970,1822,0.924873096
2021-12,A DIVISION,3,2,1119,1020,0.91152815
2021-12,A DIVISION,4,1,2961,2677,0.904086457
2021-12,A DIVISION,4,2,1668,1557,0.933453237
2021-12,A DIVISION,5,2,1120,991,0.884821429
2021-12,A DIVISION,5,1,2659,2425,0.911996991
2021-12,A DIVISION,6,1,2163,1983,0.916782247
2021-12,A DIVISION,6,2,836,761,0.910287081
2021-12,A DIVISION,7,2,1184,1104,0.932432432
2021-12,A DIVISION,7,1,2856,2652,0.928571429
2021-12,A DIVISION,S 42nd,1,2121,2081,0.981140971
2021-12,A DIVISION,S 42nd,2,1272,1273,1.000786164
2021-12,B DIVISION,A,2,1336,1137,0.851047904
2021-12,B DIVISION,A,1,2538,2161,0.851457841
2021-12,B DIVISION,B,1,1680,1442,0.858333333
2021-12,B DIVISION,C,1,1575,1310,0.831746032
2021-12,B DIVISION,C,2,1120,951,0.849107143
2021-12,B DIVISION,D,1,1911,1601,0.837781266
2021-12,B DIVISION,D,2,1120,1013,0.904464286
2021-12,B DIVISION,E,2,400,357,0.8925
2021-12,B DIVISION,E,1,1638,1507,0.92002442
2021-12,B DIVISION,F,2,1120,1016,0.907142857
2021-12,B DIVISION,F,1,2825,2430,0.860176991
2021-12,B DIVISION,G,2,768,752,0.979166667
2021-12,B DIVISION,G,1,945,889,0.940740741
2021-12,B DIVISION,JZ,2,620,584,0.941935484
2021-12,B DIVISION,JZ,1,1007,954,0.947368421
2021-12,B DIVISION,L,2,1365,1254,0.918681319
2021-12,B DIVISION,L,1,2016,1879,0.932043651
2021-12,B DIVISION,M,2,628,579,0.921974522
2021-12,B DIVISION,M,1,1770,1565,0.884180791
2021-12,B DIVISION,N,2,1121,929,0.828724353
2021-12,B DIVISION,N,1,1890,1658,0.877248677
2021-12,B DIVISION,Q,2,1380,1207,0.874637681
2021-12,B DIVISION,Q,1,2163,1774,0.820157189
2021-12,B DIVISION,R,1,2079,1820,0.875420875
2021-12,B DIVISION,R,2,880,774,0.879545455
2021-12,B DIVISION,S Fkln,1,756,743,0.982804233
2021-12,B DIVISION,S Fkln,2,608,608,1
2021-12,B DIVISION,S Rock,1,441,439,0.995464853
2021-12,B DIVISION,S Rock,2,387,387,1
2021-12,B DIVISION,W,1,741,661,0.892037787
2021-12,Systemwide,Systemwide,1,44766,40200,0.898002949
2021-12,Systemwide,Systemwide,2,22146,20030,0.904452271
2021-11,A DIVISION,1,1,1743,1676,0.961560528
2021-11,A DIVISION,1,2,840,818,0.973809524
2021-11,A DIVISION,2,1,2310,2216,0.959307359
2021-11,A DIVISION,2,2,1639,1527,0.93166565
2021-11,A DIVISION,3,2,1120,1084,0.967857143
2021-11,A DIVISION,3,1,2142,2085,0.973389356
2021-11,A DIVISION,4,1,2961,2845,0.960824046
2021-11,A DIVISION,4,2,1646,1571,0.954434994
2021-11,A DIVISION,5,1,2562,2422,0.945355191
2021-11,A DIVISION,5,2,542,524,0.966789668
2021-11,A DIVISION,6,1,2163,2065,0.954692557
2021-11,A DIVISION,6,2,888,853,0.960585586
2021-11,A DIVISION,7,1,2856,2667,0.933823529
2021-11,A DIVISION,7,2,1016,981,0.965551181
2021-11,A DIVISION,S 42nd,2,1290,1208,0.936434109
2021-11,A DIVISION,S 42nd,1,2121,2106,0.992927864
2021-11,B DIVISION,A,2,1146,1052,0.917975567
2021-11,B DIVISION,A,1,2657,2364,0.889725254
2021-11,B DIVISION,B,1,1764,1547,0.876984127
2021-11,B DIVISION,C,1,1575,1373,0.871746032
2021-11,B DIVISION,C,2,1120,1006,0.898214286
2021-11,B DIVISION,D,2,1120,1027,0.916964286
2021-11,B DIVISION,D,1,1911,1626,0.850863422
2021-11,B DIVISION,E,2,560,480,0.857142857
2021-11,B DIVISION,E,1,1638,1513,0.923687424
2021-11,B DIVISION,F,1,3045,2700,0.886699507
2021-11,B DIVISION,F,2,1119,1087,0.971403038
2021-11,B DIVISION,G,1,944,914,0.968220339
2021-11,B DIVISION,G,2,1152,1145,0.993923611
2021-11,B DIVISION,JZ,2,454,439,0.966960352
2021-11,B DIVISION,JZ,1,1071,1024,0.95611578
2021-11,B DIVISION,L,2,1476,1436,0.972899729
2021-11,B DIVISION,L,1,2016,1925,0.954861111
2021-11,B DIVISION,M,1,1890,1701,0.9
2021-11,B DIVISION,M,2,458,444,0.969432314
2021-11,B DIVISION,N,2,1120,1016,0.907142857
2021-11,B DIVISION,N,1,1890,1701,0.9
2021-11,B DIVISION,Q,1,2163,1832,0.846971798
2021-11,B DIVISION,Q,2,1540,1439,0.934415584
2021-11,B DIVISION,R,1,2079,1858,0.893698894
2021-11,B DIVISION,R,2,960,890,0.927083333
2021-11,B DIVISION,S Fkln,1,756,756,1
2021-11,B DIVISION,S Fkln,2,624,624,1
2021-11,B DIVISION,S Rock,1,441,446,1.011337868
2021-11,B DIVISION,S Rock,2,404,399,0.987623762
2021-11,B DIVISION,W,1,819,700,0.854700855
2021-11,Systemwide,Systemwide,1,45517,42062,0.924094294
2021-11,Systemwide,Systemwide,2,22234,21050,0.946748223
2021-10,A DIVISION,1,1,1743,1609,0.923121056
2021-10,A DIVISION,1,2,1200,1126,0.938333333
2021-10,A DIVISION,2,1,2310,2158,0.934199134
2021-10,A DIVISION,2,2,1892,1733,0.915961945
2021-10,A DIVISION,3,1,2142,1979,0.923902894
2021-10,A DIVISION,3,2,1600,1535,0.959375
2021-10,A DIVISION,4,1,2961,2784,0.940222898
2021-10,A DIVISION,4,2,2443,2345,0.959885387
2021-10,A DIVISION,5,1,2562,2389,0.932474629
2021-10,A DIVISION,5,2,1127,1082,0.960070985
2021-10,A DIVISION,6,1,2163,2015,0.931576514
2021-10,A DIVISION,6,2,1228,1161,0.945439739
2021-10,A DIVISION,7,1,2851,2664,0.934408979
2021-10,A DIVISION,7,2,1272,1245,0.978773585
2021-10,A DIVISION,S 42nd,1,2121,2112,0.995756719
2021-10,A DIVISION,S 42nd,2,1830,1806,0.986885246
2021-10,B DIVISION,A,1,2670,2336,0.874906367
2021-10,B DIVISION,A,2,1240,1036,0.835483871
2021-10,B DIVISION,B,1,1764,1514,0.858276644
2021-10,B DIVISION,C,1,1575,1350,0.857142857
2021-10,B DIVISION,C,2,1041,882,0.847262248
2021-10,B DIVISION,D,1,1911,1529,0.800104657
2021-10,B DIVISION,D,2,1280,1164,0.909375
2021-10,B DIVISION,E,2,800,746,0.9325
2021-10,B DIVISION,E,1,1638,1517,0.926129426
2021-10,B DIVISION,F,2,1600,1477,0.923125
2021-10,B DIVISION,F,1,3045,2662,0.874220033
2021-10,B DIVISION,G,2,1920,1862,0.969791667
2021-10,B DIVISION,G,1,945,896,0.948148148
2021-10,B DIVISION,JZ,1,1071,1032,0.963585434
2021-10,B DIVISION,JZ,2,895,853,0.953072626
2021-10,B DIVISION,L,1,2016,1922,0.953373016
2021-10,B DIVISION,L,2,1836,1768,0.962962963
2021-10,B DIVISION,M,1,1890,1665,0.880952381
2021-10,B DIVISION,M,2,724,708,0.977900552
2021-10,B DIVISION,N,1,1886,1713,0.908271474
2021-10,B DIVISION,N,2,1599,1525,0.953721076
2021-10,B DIVISION,Q,1,2163,1830,0.846047157
2021-10,B DIVISION,Q,2,2080,1907,0.916826923
2021-10,B DIVISION,R,1,2079,1824,0.877344877
2021-10,B DIVISION,R,2,1440,1281,0.889583333
2021-10,B DIVISION,S Fkln,2,880,867,0.985227273
2021-10,B DIVISION,S Fkln,1,756,741,0.98015873
2021-10,B DIVISION,S Rock,1,441,442,1.002267574
2021-10,B DIVISION,S Rock,2,565,561,0.992920354
2021-10,B DIVISION,W,1,819,720,0.879120879
2021-10,Systemwide,Systemwide,1,45522,41403,0.909516278
2021-10,Systemwide,Systemwide,2,30492,28670,0.940246622
2021-09,A DIVISION,1,2,840,789,0.939285714
2021-09,A DIVISION,1,1,1660,1504,0.906024096
2021-09,A DIVISION,2,1,2200,2065,0.938636364
2021-09,A DIVISION,2,2,1340,1187,0.885820896
2021-09,A DIVISION,3,1,2040,1875,0.919117647
2021-09,A DIVISION,3,2,1119,1074,0.959785523
2021-09,A DIVISION,4,2,1705,1596,0.936070381
2021-09,A DIVISION,4,1,2820,2564,0.909219858
2021-09,A DIVISION,5,1,2440,2236,0.916393443
2021-09,A DIVISION,5,2,924,865,0.936147186
2021-09,A DIVISION,6,2,615,551,0.895934959
2021-09,A DIVISION,6,1,1957,1826,0.933060807
2021-09,A DIVISION,7,2,1224,1162,0.949346405
2021-09,A DIVISION,7,1,2712,2487,0.917035398
2021-09,A DIVISION,S 42nd,1,1818,1810,0.99559956
2021-09,A DIVISION,S 42nd,2,924,924,1
2021-09,B DIVISION,A,2,1338,1143,0.85426009
2021-09,B DIVISION,A,1,2580,2166,0.839534884
2021-09,B DIVISION,B,1,1680,1409,0.838690476
2021-09,B DIVISION,C,1,1500,1189,0.792666667
2021-09,B DIVISION,C,2,1120,975,0.870535714
2021-09,B DIVISION,D,1,1820,1513,0.831318681
2021-09,B DIVISION,D,2,1120,1028,0.917857143
2021-09,B DIVISION,E,2,560,511,0.9125
2021-09,B DIVISION,E,1,1560,1410,0.903846154
2021-09,B DIVISION,F,2,1120,1063,0.949107143
2021-09,B DIVISION,F,1,2900,2455,0.846551724
2021-09,B DIVISION,G,2,863,861,0.997682503
2021-09,B DIVISION,G,1,884,772,0.873303167
2021-09,B DIVISION,JZ,2,633,585,0.924170616
2021-09,B DIVISION,JZ,1,1020,983,0.96372549
2021-09,B DIVISION,L,2,1476,1401,0.949186992
2021-09,B DIVISION,L,1,1920,1814,0.944791667
2021-09,B DIVISION,M,2,639,611,0.956181534
2021-09,B DIVISION,M,1,1800,1587,0.881666667
2021-09,B DIVISION,N,1,1799,1588,0.882712618
2021-09,B DIVISION,N,2,1120,1013,0.904464286
2021-09,B DIVISION,Q,1,2059,1794,0.871296746
2021-09,B DIVISION,Q,2,1544,1444,0.935233161
2021-09,B DIVISION,R,1,1980,1713,0.865151515
2021-09,B DIVISION,R,2,241,208,0.863070539
2021-09,B DIVISION,S Fkln,1,720,692,0.961111111
2021-09,B DIVISION,S Fkln,2,624,604,0.967948718
2021-09,B DIVISION,S Rock,2,404,400,0.99009901
2021-09,B DIVISION,S Rock,1,420,420,1
2021-09,B DIVISION,W,1,741,634,0.85560054
2021-09,Systemwide,Systemwide,1,43030,38506,0.894864048
2021-09,Systemwide,Systemwide,2,21493,19995,0.930302889
2021-08,A DIVISION,1,1,1826,1586,0.86856517
2021-08,A DIVISION,1,2,1079,953,0.883225209
2021-08,A DIVISION,2,1,2420,2211,0.913636364
2021-08,A DIVISION,2,2,1436,1329,0.925487465
2021-08,A DIVISION,3,1,2244,1932,0.860962567
2021-08,A DIVISION,3,2,1440,1339,0.929861111
2021-08,A DIVISION,4,1,3102,2843,0.91650548
2021-08,A DIVISION,4,2,2144,1907,0.889458955
2021-08,A DIVISION,5,1,2684,2439,0.908718331
2021-08,A DIVISION,5,2,1358,1278,0.941089838
2021-08,A DIVISION,6,1,2266,2068,0.912621359
2021-08,A DIVISION,6,2,1071,975,0.910364146
2021-08,A DIVISION,7,1,2992,2696,0.901069519
2021-08,A DIVISION,7,2,1528,1400,0.916230366
2021-08,A DIVISION,S 42nd,2,931,925,0.993555317
2021-08,A DIVISION,S 42nd,1,1515,1475,0.97359736
2021-08,B DIVISION,A,1,2838,2402,0.846370684
2021-08,B DIVISION,A,2,1592,1329,0.834798995
2021-08,B DIVISION,B,1,1848,1608,0.87012987
2021-08,B DIVISION,C,1,1650,1384,0.838787879
2021-08,B DIVISION,C,2,1000,871,0.871
2021-08,B DIVISION,D,1,2002,1810,0.904095904
2021-08,B DIVISION,D,2,1440,1335,0.927083333
2021-08,B DIVISION,E,2,241,236,0.979253112
2021-08,B DIVISION,E,1,1716,1565,0.912004662
2021-08,B DIVISION,F,2,480,441,0.91875
2021-08,B DIVISION,F,1,3189,2755,0.863907181
2021-08,B DIVISION,G,2,1727,1614,0.934568616
2021-08,B DIVISION,G,1,988,932,0.943319838
2021-08,B DIVISION,JZ,2,620,567,0.914516129
2021-08,B DIVISION,JZ,1,1122,1059,0.943850267
2021-08,B DIVISION,L,2,1596,1496,0.937343358
2021-08,B DIVISION,L,1,2112,2008,0.950757576
2021-08,B DIVISION,M,1,1980,1718,0.867676768
2021-08,B DIVISION,M,2,266,256,0.962406015
2021-08,B DIVISION,N,1,1980,1729,0.873232323
2021-08,B DIVISION,N,2,1440,1310,0.909722222
2021-08,B DIVISION,Q,1,2265,1935,0.854304636
2021-08,B DIVISION,Q,2,2007,1784,0.888888889
2021-08,B DIVISION,R,1,2178,1872,0.859504132
2021-08,B DIVISION,R,2,1200,1117,0.930833333
2021-08,B DIVISION,S Fkln,1,792,788,0.994949495
2021-08,B DIVISION,S Fkln,2,784,773,0.985969388
2021-08,B DIVISION,S Rock,1,462,463,1.002164502
2021-08,B DIVISION,S Rock,2,500,465,0.93
2021-08,B DIVISION,W,1,858,723,0.842657343
2021-08,Systemwide,Systemwide,1,47029,42001,0.893087244
2021-08,Systemwide,Systemwide,2,25880,23700,0.91576507
2021-07,A DIVISION,1,1,1743,1559,0.894434882
2021-07,A DIVISION,1,2,1080,1049,0.971296296
2021-07,A DIVISION,2,1,2306,2119,0.918907199
2021-07,A DIVISION,2,2,1585,1539,0.970977918
2021-07,A DIVISION,3,1,2142,1924,0.898225957
2021-07,A DIVISION,3,2,1440,1415,0.982638889
2021-07,A DIVISION,4,1,2961,2704,0.913204998
2021-07,A DIVISION,4,2,2141,2040,0.952825782
2021-07,A DIVISION,5,1,2562,2351,0.917642467
2021-07,A DIVISION,5,2,857,858,1.001166861
2021-07,A DIVISION,6,1,2163,2031,0.938973648
2021-07,A DIVISION,6,2,1075,1039,0.966511628
2021-07,A DIVISION,7,2,1464,1361,0.929644809
2021-07,A DIVISION,7,1,2856,2713,0.949929972
2021-07,A DIVISION,S 42nd,2,1136,958,0.843309859
2021-07,A DIVISION,S 42nd,1,2121,2088,0.984441301
2021-07,B DIVISION,A,1,2658,2309,0.868698269
2021-07,B DIVISION,A,2,1384,1127,0.814306358
2021-07,B DIVISION,B,1,1764,1538,0.871882086
2021-07,B DIVISION,C,1,1303,1161,0.891020721
2021-07,B DIVISION,C,2,1160,993,0.856034483
2021-07,B DIVISION,D,1,1911,1710,0.894819466
2021-07,B DIVISION,D,2,1440,1345,0.934027778
2021-07,B DIVISION,E,2,719,699,0.972183588
2021-07,B DIVISION,E,1,1638,1458,0.89010989
2021-07,B DIVISION,F,2,1440,1381,0.959027778
2021-07,B DIVISION,F,1,3045,2626,0.862397373
2021-07,B DIVISION,G,2,1728,1664,0.962962963
2021-07,B DIVISION,G,1,945,906,0.958730159
2021-07,B DIVISION,JZ,2,812,791,0.974137931
2021-07,B DIVISION,JZ,1,1071,1004,0.937441643
2021-07,B DIVISION,L,2,2039,1981,0.971554684
2021-07,B DIVISION,L,1,2016,1947,0.96577381
2021-07,B DIVISION,M,2,820,769,0.937804878
2021-07,B DIVISION,M,1,1890,1679,0.888359788
2021-07,B DIVISION,N,2,1440,1355,0.940972222
2021-07,B DIVISION,N,1,1889,1667,0.882477501
2021-07,B DIVISION,Q,1,2163,1907,0.881645862
2021-07,B DIVISION,Q,2,2007,1891,0.942202292
2021-07,B DIVISION,R,1,2079,1830,0.88023088
2021-07,B DIVISION,R,2,1440,1371,0.952083333
2021-07,B DIVISION,S Fkln,1,756,749,0.990740741
2021-07,B DIVISION,S Fkln,2,800,799,0.99875
2021-07,B DIVISION,S Rock,1,441,446,1.011337868
2021-07,B DIVISION,S Rock,2,513,491,0.95711501
2021-07,B DIVISION,W,1,819,672,0.820512821
2021-07,Systemwide,Systemwide,1,45242,41098,0.908403696
2021-07,Systemwide,Systemwide,2,28520,26916,0.943758766
2021-06,A DIVISION,1,1,1826,1690,0.925520263
2021-06,A DIVISION,1,2,960,787,0.819791667
2021-06,A DIVISION,2,1,2420,2252,0.930578512
2021-06,A DIVISION,2,2,1412,1202,0.851274788
2021-06,A DIVISION,3,1,2244,2047,0.912210339
2021-06,A DIVISION,3,2,1120,987,0.88125
2021-06,A DIVISION,4,1,3102,2832,0.912959381
2021-06,A DIVISION,4,2,1905,1648,0.865091864
2021-06,A DIVISION,5,2,807,734,0.909541512
2021-06,A DIVISION,5,1,2754,2476,0.899055919
2021-06,A DIVISION,6,2,954,804,0.842767296
2021-06,A DIVISION,6,1,2265,2117,0.934657837
2021-06,A DIVISION,7,1,2992,2752,0.919786096
2021-06,A DIVISION,7,2,1168,1075,0.920376712
2021-06,A DIVISION,S 42nd,1,2222,2150,0.96759676
2021-06,A DIVISION,S 42nd,2,1464,1459,0.996584699
2021-06,B DIVISION,A,1,2838,2413,0.850246653
2021-06,B DIVISION,B,1,1848,1635,0.88474026
2021-06,B DIVISION,C,1,1276,1186,0.929467085
2021-06,B DIVISION,C,2,720,654,0.908333333
2021-06,B DIVISION,D,2,1280,1201,0.93828125
2021-06,B DIVISION,D,1,2002,1839,0.918581419
2021-06,B DIVISION,E,2,639,625,0.978090767
2021-06,B DIVISION,E,1,1716,1518,0.884615385
2021-06,B DIVISION,F,2,1280,1230,0.9609375
2021-06,B DIVISION,F,1,3190,2832,0.887774295
2021-06,B DIVISION,G,2,1536,1532,0.997395833
2021-06,B DIVISION,G,1,990,954,0.963636364
2021-06,B DIVISION,JZ,2,537,524,0.975791434
2021-06,B DIVISION,JZ,1,1122,1084,0.966131907
2021-06,B DIVISION,L,2,1172,1142,0.97440273
2021-06,B DIVISION,L,1,2112,2010,0.951704545
2021-06,B DIVISION,M,2,543,532,0.979742173
2021-06,B DIVISION,M,1,1980,1713,0.865151515
2021-06,B DIVISION,N,1,1979,1790,0.904497221
2021-06,B DIVISION,N,2,1280,1183,0.92421875
2021-06,B DIVISION,Q,1,2266,2028,0.894969109
2021-06,B DIVISION,Q,2,1696,1579,0.931014151
2021-06,B DIVISION,R,1,2178,1941,0.891184573
2021-06,B DIVISION,R,2,800,728,0.91
2021-06,B DIVISION,S Fkln,2,704,678,0.963068182
2021-06,B DIVISION,S Fkln,1,792,792,1
2021-06,B DIVISION,S Rock,2,452,449,0.993362832
2021-06,B DIVISION,S Rock,1,462,466,1.008658009
2021-06,B DIVISION,W,1,858,713,0.831002331
2021-06,Systemwide,Systemwide,1,47434,43230,0.91137159
2021-06,Systemwide,Systemwide,2,22429,20753,0.925275313
2021-05,A DIVISION,1,1,1577,1519,0.963221306
2021-05,A DIVISION,1,2,1200,1078,0.898333333
2021-05,A DIVISION,2,1,2090,2015,0.964114833
2021-05,A DIVISION,2,2,2186,1953,0.893412626
2021-05,A DIVISION,3,1,1938,1847,0.953044376
2021-05,A DIVISION,3,2,1600,1446,0.90375
2021-05,A DIVISION,4,1,2679,2531,0.944755506
2021-05,A DIVISION,4,2,2381,2249,0.944561109
2021-05,A DIVISION,5,1,2413,2210,0.915872358
2021-05,A DIVISION,5,2,1262,1182,0.936608558
2021-05,A DIVISION,6,1,1953,1900,0.972862263
2021-05,A DIVISION,6,2,1194,1052,0.881072027
2021-05,A DIVISION,7,1,2584,2400,0.92879257
2021-05,A DIVISION,7,2,1512,1254,0.829365079
2021-05,A DIVISION,S 42nd,1,1919,1909,0.994788953
2021-05,A DIVISION,S 42nd,2,1570,1556,0.991082803
2021-05,B DIVISION,A,1,2451,2163,0.88249694
2021-05,B DIVISION,A,2,1907,1501,0.787100157
2021-05,B DIVISION,B,1,1596,1414,0.885964912
2021-05,B DIVISION,C,1,1102,1035,0.939201452
2021-05,B DIVISION,C,2,1280,1091,0.85234375
2021-05,B DIVISION,D,1,1677,1556,0.927847346
2021-05,B DIVISION,D,2,1600,1555,0.971875
2021-05,B DIVISION,E,2,720,552,0.766666667
2021-05,B DIVISION,E,1,1482,1396,0.94197031
2021-05,B DIVISION,F,2,1600,1389,0.868125
2021-05,B DIVISION,F,1,2755,2533,0.919419238
2021-05,B DIVISION,G,1,855,818,0.956725146
2021-05,B DIVISION,G,2,1920,1899,0.9890625
2021-05,B DIVISION,JZ,1,969,930,0.959752322
2021-05,B DIVISION,JZ,2,716,701,0.979050279
2021-05,B DIVISION,L,1,1824,1791,0.981907895
2021-05,B DIVISION,L,2,2048,2020,0.986328125
2021-05,B DIVISION,M,1,1710,1593,0.931578947
2021-05,B DIVISION,M,2,543,532,0.979742173
2021-05,B DIVISION,N,1,1710,1580,0.923976608
2021-05,B DIVISION,N,2,1442,1246,0.86407767
2021-05,B DIVISION,Q,1,1957,1767,0.902912621
2021-05,B DIVISION,Q,2,2321,2154,0.928048255
2021-05,B DIVISION,R,1,1881,1732,0.920786816
2021-05,B DIVISION,R,2,1520,1267,0.833552632
2021-05,B DIVISION,S Fkln,1,684,684,1
2021-05,B DIVISION,S Fkln,2,880,836,0.95
2021-05,B DIVISION,S Rock,1,399,394,0.987468672
2021-05,B DIVISION,S Rock,2,226,221,0.977876106
2021-05,B DIVISION,W,1,741,648,0.874493927
2021-05,Systemwide,Systemwide,1,40946,38365,0.93696576
2021-05,Systemwide,Systemwide,2,31628,28734,0.908498799
2021-04,A DIVISION,1,1,1826,1731,0.947973713
2021-04,A DIVISION,1,2,957,901,0.941483804
2021-04,A DIVISION,2,1,2420,2355,0.973140496
2021-04,A DIVISION,2,2,1277,1175,0.920125294
2021-04,A DIVISION,3,1,2244,2156,0.960784314
2021-04,A DIVISION,3,2,1280,1188,0.928125
2021-04,A DIVISION,4,1,3102,2930,0.944551902
2021-04,A DIVISION,4,2,1666,1556,0.933973589
2021-04,A DIVISION,5,1,2794,2639,0.94452398
2021-04,A DIVISION,5,2,972,958,0.985596708
2021-04,A DIVISION,6,2,958,893,0.932150313
2021-04,A DIVISION,6,1,2266,2171,0.958075905
2021-04,A DIVISION,7,1,2985,2798,0.937353434
2021-04,A DIVISION,7,2,1168,1145,0.980308219
2021-04,A DIVISION,S 42nd,1,2222,2206,0.99279928
2021-04,A DIVISION,S 42nd,2,1312,1278,0.974085366
2021-04,B DIVISION,A,1,2838,2638,0.929527837
2021-04,B DIVISION,A,2,1525,1465,0.960655738
2021-04,B DIVISION,B,1,1848,1777,0.961580087
2021-04,B DIVISION,C,1,1276,1252,0.981191223
2021-04,B DIVISION,C,2,1280,1234,0.9640625
2021-04,B DIVISION,D,2,640,627,0.9796875
2021-04,B DIVISION,D,1,2002,1943,0.970529471
2021-04,B DIVISION,E,2,640,633,0.9890625
2021-04,B DIVISION,E,1,1716,1679,0.978438228
2021-04,B DIVISION,F,2,1280,1080,0.84375
2021-04,B DIVISION,F,1,1976,1963,0.993421053
2021-04,B DIVISION,G,2,1536,1526,0.993489583
2021-04,B DIVISION,G,1,990,986,0.995959596
2021-04,B DIVISION,JZ,2,716,702,0.980446927
2021-04,B DIVISION,JZ,1,1122,1108,0.987522282
2021-04,B DIVISION,L,2,1596,1561,0.978070175
2021-04,B DIVISION,L,1,2112,2067,0.978693182
2021-04,B DIVISION,M,1,1980,1888,0.953535354
2021-04,B DIVISION,N,1,1980,1903,0.961111111
2021-04,B DIVISION,N,2,1279,1250,0.977326036
2021-04,B DIVISION,Q,1,2266,2162,0.954104148
2021-04,B DIVISION,Q,2,1856,1784,0.961206897
2021-04,B DIVISION,R,2,1040,1002,0.963461538
2021-04,B DIVISION,R,1,2178,2073,0.951790634
2021-04,B DIVISION,S Fkln,1,792,790,0.997474747
2021-04,B DIVISION,S Fkln,2,704,704,1
2021-04,B DIVISION,S Rock,1,462,467,1.010822511
2021-04,B DIVISION,S Rock,2,452,448,0.991150442
2021-04,B DIVISION,W,1,858,784,0.913752914
2021-04,Systemwide,Systemwide,1,46255,44466,0.9613231
2021-04,Systemwide,Systemwide,2,24134,23110,0.957570233
2021-03,A DIVISION,1,1,1909,1814,0.950235726
2021-03,A DIVISION,1,2,837,786,0.9390681
2021-03,A DIVISION,2,1,2530,2367,0.935573123
2021-03,A DIVISION,2,2,1347,1301,0.965850037
2021-03,A DIVISION,3,1,2346,2228,0.94970162
2021-03,A DIVISION,3,2,1120,1022,0.9125
2021-03,A DIVISION,4,1,3243,3011,0.928461301
2021-03,A DIVISION,4,2,1669,1587,0.950868784
2021-03,A DIVISION,5,1,2921,2695,0.922629237
2021-03,A DIVISION,5,2,928,893,0.962284483
2021-03,A DIVISION,6,1,2369,2236,0.943858168
2021-03,A DIVISION,6,2,837,771,0.921146953
2021-03,A DIVISION,7,1,3117,2998,0.961822265
2021-03,A DIVISION,7,2,944,924,0.978813559
2021-03,A DIVISION,S 42nd,1,2323,2323,1
2021-03,A DIVISION,S 42nd,2,1062,1062,1
2021-03,B DIVISION,A,1,2967,2725,0.918436131
2021-03,B DIVISION,A,2,1336,1274,0.953592814
2021-03,B DIVISION,B,1,1932,1788,0.925465839
2021-03,B DIVISION,C,2,1120,1070,0.955357143
2021-03,B DIVISION,C,1,1334,1278,0.95802099
2021-03,B DIVISION,D,2,1120,1085,0.96875
2021-03,B DIVISION,D,1,2093,2026,0.967988533
2021-03,B DIVISION,E,1,1794,1754,0.977703456
2021-03,B DIVISION,F,1,2054,2005,0.976144109
2021-03,B DIVISION,G,2,1344,1332,0.991071429
2021-03,B DIVISION,G,1,1035,1019,0.984541063
2021-03,B DIVISION,JZ,2,633,621,0.981042654
2021-03,B DIVISION,JZ,1,1173,1137,0.969309463
2021-03,B DIVISION,L,2,932,918,0.984978541
2021-03,B DIVISION,L,1,2208,2130,0.964673913
2021-03,B DIVISION,M,1,2070,1963,0.948309179
2021-03,B DIVISION,M,2,639,637,0.99687011
2021-03,B DIVISION,N,1,2069,1984,0.958917351
2021-03,B DIVISION,N,2,1120,1113,0.99375
2021-03,B DIVISION,Q,1,2369,2243,0.946813001
2021-03,B DIVISION,Q,2,1392,1382,0.992816092
2021-03,B DIVISION,R,1,2277,2180,0.957400088
2021-03,B DIVISION,R,2,1040,1034,0.994230769
2021-03,B DIVISION,S Fkln,1,828,828,1
2021-03,B DIVISION,S Fkln,2,624,624,1
2021-03,B DIVISION,S Rock,1,507,488,0.962524655
2021-03,B DIVISION,W,1,897,827,0.921962096
2021-03,Systemwide,Systemwide,1,48365,46047,0.95207278
2021-03,Systemwide,Systemwide,2,20044,19436,0.969666733
2021-02,A DIVISION,1,1,1577,1402,0.889029803
2021-02,A DIVISION,1,2,957,875,0.914315569
2021-02,A DIVISION,2,1,2072,1838,0.887065637
2021-02,A DIVISION,2,2,1721,1602,0.930854155
2021-02,A DIVISION,3,1,1938,1748,0.901960784
2021-02,A DIVISION,3,2,1280,1182,0.9234375
2021-02,A DIVISION,4,2,1906,1732,0.908709339
2021-02,A DIVISION,4,1,2679,2386,0.890630832
2021-02,A DIVISION,5,2,1280,1230,0.9609375
2021-02,A DIVISION,5,1,2413,2092,0.866970576
2021-02,A DIVISION,6,1,1957,1727,0.882473173
2021-02,A DIVISION,6,2,956,829,0.867154812
2021-02,A DIVISION,7,1,2580,2312,0.896124031
2021-02,A DIVISION,7,2,1168,1147,0.982020548
2021-02,A DIVISION,S 42nd,1,1010,1008,0.998019802
2021-02,A DIVISION,S 42nd,2,1022,992,0.970645793
2021-02,B DIVISION,A,1,2449,2113,0.862801143
2021-02,B DIVISION,A,2,1527,1463,0.958087754
2021-02,B DIVISION,B,1,1596,1379,0.864035088
2021-02,B DIVISION,C,1,1103,1006,0.912058024
2021-02,B DIVISION,C,2,1280,1209,0.94453125
2021-02,B DIVISION,D,2,1280,1244,0.971875
2021-02,B DIVISION,D,1,1727,1606,0.929936306
2021-02,B DIVISION,E,1,1482,1410,0.951417004
2021-02,B DIVISION,F,1,1698,1637,0.964075383
