year,month,day_of_week,hour_of_day,timestamp,origin_station_complex_id,origin_station_complex_name,origin_latitude,origin_longitude,destination_station_complex_id,destination_station_complex_name,destination_latitude,destination_longitude,estimated_average_ridership,origin_point,destination_point
2023,10,Tuesday,15,2023-10-03T15:00:00.000,297,215 St (1),40.869444,-73.915279,158,"86 St (C,B)",40.785868,-73.968916,0.2638,"{'type': 'Point', 'coordinates': [-73.915279, 40.869444]}","{'type': 'Point', 'coordinates': [-73.968916, 40.785868]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,64,71 St (D),40.619589,-73.998864,622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",40.713154,-74.003766,0.2538,"{'type': 'Point', 'coordinates': [-73.998864, 40.619589]}","{'type': 'Point', 'coordinates': [-74.003766, 40.713154]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,151,"145 St (A,C,B,D)",40.824783,-73.944216,248,Avenue N (F),40.61514,-73.974197,0.4906,"{'type': 'Point', 'coordinates': [-73.944216, 40.824783]}","{'type': 'Point', 'coordinates': [-73.974197, 40.61514]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,388,167 St (4),40.835537,-73.9214,458,46 St-Bliss St (7),40.743132,-73.918435,0.7868,"{'type': 'Point', 'coordinates': [-73.9214, 40.835537]}","{'type': 'Point', 'coordinates': [-73.918435, 40.743132]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,232,2 Av (F),40.723402,-73.989938,54,"Sheepshead Bay (B,Q)",40.586896,-73.954155,0.708,"{'type': 'Point', 'coordinates': [-73.989938, 40.723402]}","{'type': 'Point', 'coordinates': [-73.954155, 40.586896]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,453,82 St-Jackson Hts (7),40.747659,-73.883697,447,Flushing-Main St (7),40.7596,-73.83003,95.8542,"{'type': 'Point', 'coordinates': [-73.883697, 40.747659]}","{'type': 'Point', 'coordinates': [-73.83003, 40.7596]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,79,86 St (N),40.592721,-73.97823,34,53 St (R),40.645069,-74.014034,6.1196,"{'type': 'Point', 'coordinates': [-73.97823, 40.592721]}","{'type': 'Point', 'coordinates': [-74.014034, 40.645069]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,152,"135 St (C,B)",40.817894,-73.947649,211,"Bedford Park Blvd (B,D)",40.873244,-73.887138,3.449,"{'type': 'Point', 'coordinates': [-73.947649, 40.817894]}","{'type': 'Point', 'coordinates': [-73.887138, 40.873244]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,261,"Forest Hills-71 Av (E,F,M,R)",40.721691,-73.844521,612,"Lexington Av-53 St (E,M)/51 St (6)",40.75733,-73.970487,22.9738,"{'type': 'Point', 'coordinates': [-73.844521, 40.721691]}","{'type': 'Point', 'coordinates': [-73.970487, 40.75733]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,355,"Winthrop St (2,5)",40.656652,-73.9502,68,Bay Pkwy (D),40.601875,-73.993728,0.4858,"{'type': 'Point', 'coordinates': [-73.9502, 40.656652]}","{'type': 'Point', 'coordinates': [-73.993728, 40.601875]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,66,18 Av (D),40.607954,-74.001736,9,"57 St-7 Av (N,Q,R,W)",40.764664,-73.980658,1.1118,"{'type': 'Point', 'coordinates': [-74.001736, 40.607954]}","{'type': 'Point', 'coordinates': [-73.980658, 40.764664]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,255,169 St (F),40.71047,-73.793604,258,"Briarwood (E,F)",40.709179,-73.820574,7.286,"{'type': 'Point', 'coordinates': [-73.793604, 40.71047]}","{'type': 'Point', 'coordinates': [-73.820574, 40.709179]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,54,"Sheepshead Bay (B,Q)",40.586896,-73.954155,77,Kings Hwy (N),40.603923,-73.980353,3.405,"{'type': 'Point', 'coordinates': [-73.954155, 40.586896]}","{'type': 'Point', 'coordinates': [-73.980353, 40.603923]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,53,Neck Rd (Q),40.595246,-73.955161,352,New Lots Av (3),40.666235,-73.884079,0.2694,"{'type': 'Point', 'coordinates': [-73.955161, 40.595246]}","{'type': 'Point', 'coordinates': [-73.884079, 40.666235]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,326,Franklin St (1),40.719318,-74.006886,323,Christopher St-Sheridan Sq (1),40.733422,-74.002906,17.617,"{'type': 'Point', 'coordinates': [-74.006886, 40.719318]}","{'type': 'Point', 'coordinates': [-74.002906, 40.733422]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,413,"Wall St (4,5)",40.707557,-74.011862,58,"Coney Island-Stillwell Av (D,F,N,Q)",40.577422,-73.981233,0.78,"{'type': 'Point', 'coordinates': [-74.011862, 40.707557]}","{'type': 'Point', 'coordinates': [-73.981233, 40.577422]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,168,"Spring St (C,E)",40.726227,-74.003739,13.2882,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-74.003739, 40.726227]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,265,"Grand Av-Newtown (M,R)",40.737015,-73.877223,405,23 St (6),40.739864,-73.986599,4.649,"{'type': 'Point', 'coordinates': [-73.877223, 40.737015]}","{'type': 'Point', 'coordinates': [-73.986599, 40.739864]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,614,"59 St-Columbus Circle (A,B,C,D,1)",40.768272,-73.981833,199,"Broad Channel (A,S)",40.608382,-73.815925,0.2462,"{'type': 'Point', 'coordinates': [-73.981833, 40.768272]}","{'type': 'Point', 'coordinates': [-73.815925, 40.608382]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,159,"81 St-Museum of Natural History (C,B)",40.781433,-73.972143,51,"Kings Hwy (B,Q)",40.60867,-73.957734,4.4108,"{'type': 'Point', 'coordinates': [-73.972143, 40.781433]}","{'type': 'Point', 'coordinates': [-73.957734, 40.60867]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,289,Bedford-Nostrand Avs (G),40.689627,-73.953522,276,"5 Av/53 St (E,M)",40.760167,-73.975224,0.9862,"{'type': 'Point', 'coordinates': [-73.953522, 40.689627]}","{'type': 'Point', 'coordinates': [-73.975224, 40.760167]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,308,Cathedral Pkwy (110 St) (1),40.803967,-73.966847,223,"Lexington Av/63 St (F,Q)",40.764629,-73.966113,0.9716,"{'type': 'Point', 'coordinates': [-73.966847, 40.803967]}","{'type': 'Point', 'coordinates': [-73.966113, 40.764629]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,380,Bedford Park Blvd-Lehman College (4),40.873412,-73.890064,459,40 St-Lowery St (7),40.743781,-73.924016,3.3648,"{'type': 'Point', 'coordinates': [-73.890064, 40.873412]}","{'type': 'Point', 'coordinates': [-73.924016, 40.743781]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",40.735066,-73.990416,245,18 Av (F),40.629755,-73.976971,1.2162,"{'type': 'Point', 'coordinates': [-73.990416, 40.735066]}","{'type': 'Point', 'coordinates': [-73.976971, 40.629755]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,126,Jefferson St (L),40.706607,-73.922913,346,Sutter Av-Rutland Rd (3),40.664717,-73.92261,0.2526,"{'type': 'Point', 'coordinates': [-73.922913, 40.706607]}","{'type': 'Point', 'coordinates': [-73.92261, 40.664717]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,323,Christopher St-Sheridan Sq (1),40.733422,-74.002906,340,"Grand Army Plaza (2,3)",40.675235,-73.971046,1.5436,"{'type': 'Point', 'coordinates': [-74.002906, 40.733422]}","{'type': 'Point', 'coordinates': [-73.971046, 40.675235]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,366,Parkchester (6),40.833226,-73.860816,269,"Northern Blvd (M,R)",40.752885,-73.906006,1.7208,"{'type': 'Point', 'coordinates': [-73.860816, 40.833226]}","{'type': 'Point', 'coordinates': [-73.906006, 40.752885]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,460,33 St-Rawson St (7),40.744587,-73.930997,48,Avenue H (Q),40.62927,-73.961639,0.9548,"{'type': 'Point', 'coordinates': [-73.930997, 40.744587]}","{'type': 'Point', 'coordinates': [-73.961639, 40.62927]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,88,"Norwood Av (J,Z)",40.68141,-73.880039,286,Broadway (G),40.706092,-73.950308,0.5576,"{'type': 'Point', 'coordinates': [-73.880039, 40.68141]}","{'type': 'Point', 'coordinates': [-73.950308, 40.706092]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,221,21 St-Queensbridge (F),40.754203,-73.942836,16,"8 St-NYU (R,W)",40.730328,-73.992629,0.2658,"{'type': 'Point', 'coordinates': [-73.942836, 40.754203]}","{'type': 'Point', 'coordinates': [-73.992629, 40.730328]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,2,"Astoria Blvd (N,W)",40.770258,-73.917843,3,"30 Av (N,W)",40.766779,-73.921479,5.0676,"{'type': 'Point', 'coordinates': [-73.917843, 40.770258]}","{'type': 'Point', 'coordinates': [-73.921479, 40.766779]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",40.725606,-73.995432,37,77 St (R),40.629742,-74.02551,1.4206,"{'type': 'Point', 'coordinates': [-73.995432, 40.725606]}","{'type': 'Point', 'coordinates': [-74.02551, 40.629742]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,8,"5 Av/59 St (N,R,W)",40.764811,-73.973347,426,"E 180 St (2,5)",40.841894,-73.873488,2.7064,"{'type': 'Point', 'coordinates': [-73.973347, 40.764811]}","{'type': 'Point', 'coordinates': [-73.873488, 40.841894]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,405,23 St (6),40.739864,-73.986599,409,Spring St (6),40.722301,-73.997141,10.6306,"{'type': 'Point', 'coordinates': [-73.986599, 40.739864]}","{'type': 'Point', 'coordinates': [-73.997141, 40.722301]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,312,79 St (1),40.783934,-73.979917,352,New Lots Av (3),40.666235,-73.884079,1.9418,"{'type': 'Point', 'coordinates': [-73.979917, 40.783934]}","{'type': 'Point', 'coordinates': [-73.884079, 40.666235]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,356,"Church Av (2,5)",40.650843,-73.949575,626,"Franklin Av (2,3,4,5)/Botanic Garden (S)",40.670513,-73.958688,10.9084,"{'type': 'Point', 'coordinates': [-73.949575, 40.650843]}","{'type': 'Point', 'coordinates': [-73.958688, 40.670513]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,476,86 St (Q),40.777891,-73.951787,2,"Astoria Blvd (N,W)",40.770258,-73.917843,3.5328,"{'type': 'Point', 'coordinates': [-73.951787, 40.777891]}","{'type': 'Point', 'coordinates': [-73.917843, 40.770258]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,381,Kingsbridge Rd (4),40.86776,-73.897174,612,"Lexington Av-53 St (E,M)/51 St (6)",40.75733,-73.970487,4.1278,"{'type': 'Point', 'coordinates': [-73.897174, 40.86776]}","{'type': 'Point', 'coordinates': [-73.970487, 40.75733]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,440,"116 St (2,3)",40.802098,-73.949625,308,Cathedral Pkwy (110 St) (1),40.803967,-73.966847,1.1838,"{'type': 'Point', 'coordinates': [-73.949625, 40.802098]}","{'type': 'Point', 'coordinates': [-73.966847, 40.803967]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,424,"Pelham Pkwy (2,5)",40.857192,-73.867615,4,"Broadway (N,W)",40.76182,-73.925508,0.2884,"{'type': 'Point', 'coordinates': [-73.867615, 40.857192]}","{'type': 'Point', 'coordinates': [-73.925508, 40.76182]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,394,110 St (6),40.79502,-73.94425,225,"47-50 Sts-Rockefeller Ctr (B,D,F,M)",40.758663,-73.981329,1.7066,"{'type': 'Point', 'coordinates': [-73.94425, 40.79502]}","{'type': 'Point', 'coordinates': [-73.981329, 40.758663]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,288,Myrtle-Willoughby Avs (G),40.694568,-73.949046,612,"Lexington Av-53 St (E,M)/51 St (6)",40.75733,-73.970487,0.9852,"{'type': 'Point', 'coordinates': [-73.949046, 40.694568]}","{'type': 'Point', 'coordinates': [-73.970487, 40.75733]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,603,"149 St-Grand Concourse (2,4,5)",40.818393,-73.927034,314,66 St-Lincoln Center (1),40.77344,-73.982209,3.94,"{'type': 'Point', 'coordinates': [-73.927034, 40.818393]}","{'type': 'Point', 'coordinates': [-73.982209, 40.77344]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,277,"7 Av (E,B,D)",40.762862,-73.981637,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",40.725606,-73.995432,14.4858,"{'type': 'Point', 'coordinates': [-73.981637, 40.762862]}","{'type': 'Point', 'coordinates': [-73.995432, 40.725606]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,234,East Broadway (F),40.713715,-73.990173,414,"Bowling Green (4,5)",40.704817,-74.014065,0.2516,"{'type': 'Point', 'coordinates': [-73.990173, 40.713715]}","{'type': 'Point', 'coordinates': [-74.014065, 40.704817]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,3,"30 Av (N,W)",40.766779,-73.921479,381,Kingsbridge Rd (4),40.86776,-73.897174,2.091,"{'type': 'Point', 'coordinates': [-73.921479, 40.766779]}","{'type': 'Point', 'coordinates': [-73.897174, 40.86776]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",40.732338,-74.000495,125,Morgan Av (L),40.706152,-73.933147,1.4604,"{'type': 'Point', 'coordinates': [-74.000495, 40.732338]}","{'type': 'Point', 'coordinates': [-73.933147, 40.706152]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",40.713154,-74.003766,305,137 St-City College (1),40.822008,-73.953676,0.4796,"{'type': 'Point', 'coordinates': [-74.003766, 40.713154]}","{'type': 'Point', 'coordinates': [-73.953676, 40.822008]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,276,"5 Av/53 St (E,M)",40.760167,-73.975224,137,East 105 St (L),40.650573,-73.899485,0.9954,"{'type': 'Point', 'coordinates': [-73.975224, 40.760167]}","{'type': 'Point', 'coordinates': [-73.899485, 40.650573]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,277,"7 Av (E,B,D)",40.762862,-73.981637,71,8 Av (N),40.635064,-74.011719,0.2476,"{'type': 'Point', 'coordinates': [-73.981637, 40.762862]}","{'type': 'Point', 'coordinates': [-74.011719, 40.635064]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,363,Westchester Sq-E Tremont Av (6),40.839892,-73.842952,371,Hunts Point Av (6),40.820948,-73.890549,10.4554,"{'type': 'Point', 'coordinates': [-73.842952, 40.839892]}","{'type': 'Point', 'coordinates': [-73.890549, 40.820948]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,58,"Coney Island-Stillwell Av (D,F,N,Q)",40.577422,-73.981233,256,Parsons Blvd (F),40.707564,-73.803326,0.8124,"{'type': 'Point', 'coordinates': [-73.981233, 40.577422]}","{'type': 'Point', 'coordinates': [-73.803326, 40.707564]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,603,"149 St-Grand Concourse (2,4,5)",40.818393,-73.927034,298,207 St (1),40.864621,-73.918822,1.2492,"{'type': 'Point', 'coordinates': [-73.927034, 40.818393]}","{'type': 'Point', 'coordinates': [-73.918822, 40.864621]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,152,"135 St (C,B)",40.817894,-73.947649,38,86 St (R),40.622687,-74.028398,0.491,"{'type': 'Point', 'coordinates': [-73.947649, 40.817894]}","{'type': 'Point', 'coordinates': [-74.028398, 40.622687]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,606,"Court Sq (E,G,M,7)",40.747141,-73.945032,46,Cortelyou Rd (Q),40.640927,-73.963891,0.4502,"{'type': 'Point', 'coordinates': [-73.945032, 40.747141]}","{'type': 'Point', 'coordinates': [-73.963891, 40.640927]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,36,Bay Ridge Av (R),40.634967,-74.023377,30,Prospect Av (R),40.665414,-73.992872,5.2768,"{'type': 'Point', 'coordinates': [-74.023377, 40.634967]}","{'type': 'Point', 'coordinates': [-73.992872, 40.665414]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,439,"125 St (2,3)",40.807754,-73.945495,165,"23 St (C,E)",40.745906,-73.998041,1.2058,"{'type': 'Point', 'coordinates': [-73.945495, 40.807754]}","{'type': 'Point', 'coordinates': [-73.998041, 40.745906]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,180,Kingston-Throop Avs (C),40.679921,-73.940858,397,"86 St (4,5,6)",40.779492,-73.955589,0.7636,"{'type': 'Point', 'coordinates': [-73.940858, 40.679921]}","{'type': 'Point', 'coordinates': [-73.955589, 40.779492]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,273,"Queens Plaza (E,M,R)",40.748973,-73.937243,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,7.4706,"{'type': 'Point', 'coordinates': [-73.937243, 40.748973]}","{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,384,Burnside Av (4),40.853453,-73.907684,614,"59 St-Columbus Circle (A,B,C,D,1)",40.768272,-73.981833,1.4686,"{'type': 'Point', 'coordinates': [-73.907684, 40.853453]}","{'type': 'Point', 'coordinates': [-73.981833, 40.768272]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,119,1 Av (L),40.730953,-73.981628,618,"14 St (A,C,E)/8 Av (L)",40.740335,-74.002134,22.0234,"{'type': 'Point', 'coordinates': [-73.981628, 40.730953]}","{'type': 'Point', 'coordinates': [-74.002134, 40.740335]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,304,145 St (1),40.826551,-73.95036,439,"125 St (2,3)",40.807754,-73.945495,0.7448,"{'type': 'Point', 'coordinates': [-73.95036, 40.826551]}","{'type': 'Point', 'coordinates': [-73.945495, 40.807754]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,314,66 St-Lincoln Center (1),40.77344,-73.982209,71,8 Av (N),40.635064,-74.011719,3.5616,"{'type': 'Point', 'coordinates': [-73.982209, 40.77344]}","{'type': 'Point', 'coordinates': [-74.011719, 40.635064]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,612,"Lexington Av-53 St (E,M)/51 St (6)",40.75733,-73.970487,438,"135 St (2,3)",40.814229,-73.94077,1.2292,"{'type': 'Point', 'coordinates': [-73.970487, 40.75733]}","{'type': 'Point', 'coordinates': [-73.94077, 40.814229]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,319,28 St (1),40.747215,-73.993365,309,103 St (1),40.799446,-73.968379,7.1092,"{'type': 'Point', 'coordinates': [-73.993365, 40.747215]}","{'type': 'Point', 'coordinates': [-73.968379, 40.799446]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,359,"Flatbush Av-Brooklyn College (2,5)",40.632836,-73.947642,612,"Lexington Av-53 St (E,M)/51 St (6)",40.75733,-73.970487,4.8706,"{'type': 'Point', 'coordinates': [-73.947642, 40.632836]}","{'type': 'Point', 'coordinates': [-73.970487, 40.75733]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,477,72 St (Q),40.768799,-73.958424,246,Avenue I (F),40.625322,-73.976127,0.5072,"{'type': 'Point', 'coordinates': [-73.958424, 40.768799]}","{'type': 'Point', 'coordinates': [-73.976127, 40.625322]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,616,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",40.746746,-73.891366,216,"174-175 Sts (B,D)",40.8459,-73.910136,1.8132,"{'type': 'Point', 'coordinates': [-73.891366, 40.746746]}","{'type': 'Point', 'coordinates': [-73.910136, 40.8459]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,308,Cathedral Pkwy (110 St) (1),40.803967,-73.966847,381,Kingsbridge Rd (4),40.86776,-73.897174,0.9822,"{'type': 'Point', 'coordinates': [-73.966847, 40.803967]}","{'type': 'Point', 'coordinates': [-73.897174, 40.86776]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,158,"86 St (C,B)",40.785868,-73.968916,95,"Gates Av (J,Z)",40.68963,-73.92227,0.4674,"{'type': 'Point', 'coordinates': [-73.968916, 40.785868]}","{'type': 'Point', 'coordinates': [-73.92227, 40.68963]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,243,"Church Av (F,G)",40.644041,-73.979678,34,53 St (R),40.645069,-74.014034,1.3006,"{'type': 'Point', 'coordinates': [-73.979678, 40.644041]}","{'type': 'Point', 'coordinates': [-74.014034, 40.645069]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,426,"E 180 St (2,5)",40.841894,-73.873488,424,"Pelham Pkwy (2,5)",40.857192,-73.867615,8.125,"{'type': 'Point', 'coordinates': [-73.873488, 40.841894]}","{'type': 'Point', 'coordinates': [-73.867615, 40.857192]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,314,66 St-Lincoln Center (1),40.77344,-73.982209,182,Ralph Av (C),40.678822,-73.920786,0.7028,"{'type': 'Point', 'coordinates': [-73.982209, 40.77344]}","{'type': 'Point', 'coordinates': [-73.920786, 40.678822]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,101,"Marcy Av (M,J,Z)",40.708359,-73.957757,14,"23 St (R,W)",40.741303,-73.989344,0.7356,"{'type': 'Point', 'coordinates': [-73.957757, 40.708359]}","{'type': 'Point', 'coordinates': [-73.989344, 40.741303]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,261,"Forest Hills-71 Av (E,F,M,R)",40.721691,-73.844521,44,"Church Av (B,Q)",40.650527,-73.962982,0.5844,"{'type': 'Point', 'coordinates': [-73.844521, 40.721691]}","{'type': 'Point', 'coordinates': [-73.962982, 40.650527]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,348,Rockaway Av (3),40.662549,-73.908946,240,"7 Av (F,G)",40.666271,-73.980305,0.5466,"{'type': 'Point', 'coordinates': [-73.908946, 40.662549]}","{'type': 'Point', 'coordinates': [-73.980305, 40.666271]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,154,"116 St (C,B)",40.805085,-73.954882,5.0744,"{'type': 'Point', 'coordinates': [-73.977359, 40.751992]}","{'type': 'Point', 'coordinates': [-73.954882, 40.805085]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,398,77 St (6),40.77362,-73.959874,361,Buhre Av (6),40.84681,-73.832569,12.9824,"{'type': 'Point', 'coordinates': [-73.959874, 40.77362]}","{'type': 'Point', 'coordinates': [-73.832569, 40.84681]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,44,"Church Av (B,Q)",40.650527,-73.962982,64,71 St (D),40.619589,-73.998864,0.9882,"{'type': 'Point', 'coordinates': [-73.962982, 40.650527]}","{'type': 'Point', 'coordinates': [-73.998864, 40.619589]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,320,23 St (1),40.744081,-73.995657,339,"Bergen St (2,3)",40.680829,-73.975098,1.6428,"{'type': 'Point', 'coordinates': [-73.995657, 40.744081]}","{'type': 'Point', 'coordinates': [-73.975098, 40.680829]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,124,Montrose Av (L),40.707739,-73.93985,282,21 St (G),40.744065,-73.949724,0.2518,"{'type': 'Point', 'coordinates': [-73.93985, 40.707739]}","{'type': 'Point', 'coordinates': [-73.949724, 40.744065]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,621,"Broadway Junction (A,C,J,L,Z)",40.678896,-73.904356,58,"Coney Island-Stillwell Av (D,F,N,Q)",40.577422,-73.981233,0.2808,"{'type': 'Point', 'coordinates': [-73.904356, 40.678896]}","{'type': 'Point', 'coordinates': [-73.981233, 40.577422]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,321,18 St (1),40.74104,-73.997871,5.7822,"{'type': 'Point', 'coordinates': [-74.007838, 40.710089]}","{'type': 'Point', 'coordinates': [-73.997871, 40.74104]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,134,Sutter Av (L),40.669367,-73.901975,602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",40.735066,-73.990416,3.689,"{'type': 'Point', 'coordinates': [-73.901975, 40.669367]}","{'type': 'Point', 'coordinates': [-73.990416, 40.735066]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,604,"161 St-Yankee Stadium (B,D,4)",40.82795,-73.925741,414,"Bowling Green (4,5)",40.704817,-74.014065,3.2322,"{'type': 'Point', 'coordinates': [-73.925741, 40.82795]}","{'type': 'Point', 'coordinates': [-74.014065, 40.704817]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,143,Inwood-207 St (A),40.868072,-73.919899,151,"145 St (A,C,B,D)",40.824783,-73.944216,18.2266,"{'type': 'Point', 'coordinates': [-73.919899, 40.868072]}","{'type': 'Point', 'coordinates': [-73.944216, 40.824783]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,319,28 St (1),40.747215,-73.993365,279,"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",40.700486,-73.807969,2.103,"{'type': 'Point', 'coordinates': [-73.993365, 40.747215]}","{'type': 'Point', 'coordinates': [-73.807969, 40.700486]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,409,Spring St (6),40.722301,-73.997141,459,40 St-Lowery St (7),40.743781,-73.924016,1.6976,"{'type': 'Point', 'coordinates': [-73.997141, 40.722301]}","{'type': 'Point', 'coordinates': [-73.924016, 40.743781]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,246,Avenue I (F),40.625322,-73.976127,228,"23 St (F,M)",40.742878,-73.992821,0.7676,"{'type': 'Point', 'coordinates': [-73.976127, 40.625322]}","{'type': 'Point', 'coordinates': [-73.992821, 40.742878]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,397,"86 St (4,5,6)",40.779492,-73.955589,251,Avenue U (F),40.596063,-73.973357,1.2236,"{'type': 'Point', 'coordinates': [-73.955589, 40.779492]}","{'type': 'Point', 'coordinates': [-73.973357, 40.596063]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,164,"34 St-Penn Station (A,C,E)",40.752287,-73.993391,208,Beach 25 St (A),40.600066,-73.761353,3.7666,"{'type': 'Point', 'coordinates': [-73.993391, 40.752287]}","{'type': 'Point', 'coordinates': [-73.761353, 40.600066]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,291,Clinton-Washington Avs (G),40.688089,-73.966839,620,"Court St (R)/Borough Hall (2,3,4,5)",40.693241,-73.990642,0.7188,"{'type': 'Point', 'coordinates': [-73.966839, 40.688089]}","{'type': 'Point', 'coordinates': [-73.990642, 40.693241]}"
